long,lat,total,hr,mo,day
-73.976967,40.743351,2.4932054526026954,14,Apr,Fri
-73.979118,40.766571,2.4423470353692043,9,Apr,Wed
-73.950912,40.783077,2.0794415416798357,17,Apr,Tue
-73.954819,40.789268,2.4069451083182885,17,Apr,Wed
-73.951309,40.71096,2.4849066497880004,1,Apr,Fri
-73.988564,40.759071,2.272125885509337,8,Apr,Tue
-73.9328,40.758808,3.367295829986474,10,Apr,Tue
-74.000145,40.753456,3.104586678466073,13,Apr,Wed
-73.982407,40.751408,2.6026896854443837,19,Apr,Wed
-73.959999,40.773682,1.8718021769015913,9,Apr,Wed
-73.980644,40.729588,3.077312260546414,10,Apr,Sat
-74.000549,40.725227,2.6026896854443837,11,Apr,Wed
-73.987335,40.733463,2.740840023925201,22,Apr,Fri
-73.989334,40.721027,2.0794415416798357,14,Apr,Sat
-73.991554,40.739281,2.1400661634962708,11,Apr,Thu
-73.97171,40.757393,2.3978952727983707,22,Apr,Wed
-73.970886,40.795624,2.2823823856765264,23,Apr,Thu
-73.9729,40.795742,2.3513752571634776,16,Apr,Wed
-73.871216,40.77401,3.4339872044851463,9,Apr,Tue
-73.982437,40.764652,2.2192034840549946,4,Apr,Sat
-73.874458,40.774048,3.2980566227426418,23,Apr,Sun
-74.007942,40.723042,2.6297282343267403,11,Apr,Thu
-73.981651,40.773575,1.5789787049493917,23,Apr,Wed
-73.955299,40.773167,2.6026896854443837,7,Apr,Sun
-73.953865,40.773014,1.824549292051046,21,Apr,Wed
-73.979103,40.765293,2.169053700369523,23,Apr,Wed
-73.976494,40.756729,2.0794415416798357,22,Apr,Wed
-73.999924,40.719257,2.803360380906535,3,Apr,Thu
-73.949883,40.784416,3.1354942159291497,0,Apr,Thu
-73.953392,40.768082,2.2512917986064953,5,Apr,Thu
-73.96769,40.762383,2.0014800002101243,20,Apr,Wed
-73.997398,40.721611,3.332204510175204,21,Apr,Tue
-73.996651,40.724823,2.8678989020441064,22,Apr,Wed
-73.973419,40.757576,1.6094379124341003,13,Apr,Thu
-73.862968,40.769451,2.995732273553991,19,Apr,Tue
-74.015137,40.70948,1.8082887711792655,7,Apr,Thu
-74.00531,40.728642,2.0149030205422647,15,Apr,Sat
-73.958443,40.783085,2.70805020110221,17,Apr,Wed
-73.998161,40.756062,3.332204510175204,11,Apr,Fri
-73.980354,40.764442,3.8897773964808264,14,Apr,Thu
-73.983093,40.768616,3.2386784521643803,13,Apr,Thu
-74.01445,40.714642,3.481240089335692,13,Apr,Wed
-73.991234,40.74493,2.272125885509337,14,Apr,Thu
-73.975258,40.777702,2.6878474937846906,16,Apr,Thu
-73.954636,40.784031,2.0149030205422647,16,Apr,Thu
-73.990196,40.730553,2.0794415416798357,21,Apr,Sat
-73.96106,40.761745,2.2512917986064953,18,Apr,Wed
-73.983368,40.755684,2.8903717578961645,9,Apr,Thu
-73.988701,40.736858,2.3860067011331183,22,Apr,Fri
-74.007942,40.732792,2.4423470353692043,19,Apr,Sat
-73.974571,40.763168,2.6354795082673745,21,Apr,Sat
-73.995544,40.744205,1.7047480922384253,23,Apr,Fri
-73.988541,40.764225,2.272125885509337,8,Apr,Thu
-73.937515,40.80743,2.5877640352277083,8,Apr,Thu
-74.017113,40.705402,3.1780538303479458,11,Apr,Fri
-74.002113,40.750267,2.302585092994046,12,Apr,Thu
-74.014809,40.716858,2.3978952727983707,10,Apr,Tue
-73.987122,40.719727,1.3862943611198906,21,Apr,Fri
-74.015556,40.710777,3.9945242269398897,18,Apr,Thu
-73.98922,40.753017,2.2512917986064953,11,Apr,Sun
-73.986137,40.731194,2.1972245773362196,13,Apr,Wed
-73.955887,40.779858,1.9878743481543455,16,Apr,Sun
-73.985039,40.749062,2.2300144001592104,17,Apr,Thu
-73.975731,40.741512,2.1400661634962708,16,Apr,Thu
-73.987152,40.739552,2.4849066497880004,21,Apr,Thu
-73.973587,40.743557,2.2512917986064953,0,Apr,Sun
-73.989754,40.757496,2.302585092994046,21,Apr,Thu
-73.971016,40.758652,2.341805806147327,21,Apr,Thu
-73.972763,40.747421,2.501435951739211,22,Apr,Thu
-73.992546,40.742592,2.545531271604435,20,Apr,Sat
-73.972366,40.765179,2.2512917986064953,23,Apr,Thu
-73.95536,40.779808,2.7212954278522306,20,Apr,Thu
-73.96891,40.754349,2.4423470353692043,21,Apr,Sat
-74.012352,40.706863,2.5649493574615367,1,Apr,Sun
-74.001564,40.741211,1.9459101490553132,21,Apr,Sat
-74.000931,40.73185,2.2300144001592104,18,Apr,Thu
-73.993279,40.753654,1.8718021769015913,10,Apr,Mon
-73.988525,40.72739,3.713572066704308,2,Apr,Fri
-73.990952,40.736336,2.1400661634962708,17,Apr,Thu
-74.002129,40.724434,2.9338568698359038,2,Apr,Sun
-73.867104,40.770493,3.5553480614894135,10,Apr,Tue
-73.95282,40.776585,3.044522437723423,1,Apr,Sun
-73.998528,40.713608,1.6094379124341003,2,Apr,Fri
-74.007637,40.742996,2.1400661634962708,22,Apr,Sat
-73.956261,40.775791,0.9162907318741551,16,Apr,Wed
-73.951759,40.777573,2.772588722239781,22,Apr,Thu
-73.985474,40.73568,2.4423470353692043,10,Apr,Fri
-73.99437,40.740959,1.916922612182061,23,Apr,Sat
-73.968445,40.765064,2.6390573296152584,22,Apr,Sat
-73.962502,40.763371,2.8903717578961645,15,Apr,Fri
-74.004776,40.741863,2.5649493574615367,11,Apr,Fri
-73.995178,40.7314,2.163323025660538,19,Apr,Fri
-73.988434,40.76424,2.302585092994046,22,Apr,Sat
-73.989105,40.758682,1.791759469228055,23,Apr,Thu
-74.007027,40.735046,2.4423470353692043,0,Apr,Sun
-73.99894,40.744465,2.3978952727983707,9,Apr,Fri
-73.984344,40.743401,1.7404661748405046,19,Apr,Fri
-73.979828,40.749004,2.740840023925201,17,Apr,Fri
-73.971481,40.755226,1.7404661748405046,19,Apr,Fri
-73.992287,40.764,3.2771447329921766,23,Apr,Wed
-73.996529,40.738148,1.4586150226995167,11,Apr,Sun
-73.873093,40.774086,3.585738695194423,18,Apr,Fri
-74.010025,40.715099,2.766319109226186,21,Apr,Fri
-73.958733,40.714977,2.760009940032921,21,Apr,Fri
-73.920555,40.759377,3.2939832973550063,2,Apr,Sat
-73.990845,40.671467,2.5494451709255714,23,Apr,Fri
-73.988373,40.718693,3.0252910757955354,23,Apr,Fri
-73.997559,40.720909,2.9014215940827497,3,Apr,Sat
-73.986549,40.771713,2.0541237336955462,8,May,Sun
-73.995613,40.732754,1.9459101490553132,13,May,Sun
-73.951385,40.770302,2.0794415416798357,18,Apr,Sun
-74.008759,40.741367,4.133565275375382,12,May,Sun
-73.984718,40.768402,2.1972245773362196,1,Apr,Sat
-73.989799,40.76733,2.4336133554004498,11,May,Sun
-73.96994,40.753654,2.70805020110221,12,May,Sun
-73.951401,40.774151,2.4932054526026954,8,Apr,Fri
-73.989662,40.757374,1.8718021769015913,13,May,Sun
-73.870926,40.773792,3.295836866004329,13,May,Sun
-73.994087,40.751232,2.33214389523559,17,Apr,Sun
-74.002998,40.718502,2.6026896854443837,1,Apr,Sat
-73.994003,40.751171,2.3223877202902252,15,May,Sun
-73.978996,40.760746,1.9740810260220096,13,May,Sun
-74.00132,40.709961,2.302585092994046,13,May,Sun
-74.004173,40.720863,1.916922612182061,5,Apr,Sat
-73.77681,40.645145,3.7256934272366524,6,Apr,Sat
-74.01535,40.715805,2.714694743820879,12,Apr,Sat
-73.950783,40.785801,1.9459101490553132,21,Apr,Thu
-73.999977,40.730598,2.3513752571634776,2,Apr,Sat
-73.98185,40.736576,2.0149030205422647,11,May,Sun
-73.955299,40.77951,1.840549633397487,16,Apr,Thu
-74.004303,40.725521,2.0149030205422647,15,May,Sun
-73.939445,40.794643,1.6863989535702288,14,May,Sun
-74.007874,40.740456,2.0794415416798357,20,Apr,Sat
-73.976166,40.776291,2.3749057545736716,13,Apr,Sat
-73.975266,40.748161,3.2386784521643803,15,Apr,Tue
-74.003891,40.737598,3.380994674344636,16,May,Sun
-73.874611,40.774143,3.792788917504448,12,May,Sun
-73.981201,40.764084,3.0204248861443626,15,May,Sun
-73.939934,40.825573,2.533696813957432,16,May,Sun
-73.999916,40.71804,1.791759469228055,16,May,Sun
-74.008537,40.716312,3.1376657694426577,15,May,Sun
-74.00779,40.711746,2.6741486494265287,17,May,Sun
-73.986038,40.726643,3.9512437185814275,14,May,Sun
-74.002182,40.740089,0.9162907318741551,20,Apr,Wed
-73.966667,40.761528,2.066862759472976,14,Apr,Sat
-73.946426,40.775669,2.995732273553991,16,May,Sun
-73.984436,40.761055,2.3223877202902252,15,May,Sun
-73.875107,40.773956,3.380994674344636,17,May,Sun
-73.980179,40.785721,2.740840023925201,17,May,Sun
-73.986,40.750004,2.667228206581955,18,May,Sun
-73.993866,40.73275,2.8903717578961645,0,Apr,Thu
-73.967911,40.802513,3.3141860046725258,15,May,Sun
-73.999161,40.724884,2.6741486494265287,12,Apr,Sun
-73.979332,40.760796,2.3513752571634776,17,May,Sun
-73.995354,40.74493,2.4423470353692043,11,Apr,Sat
-74.023048,40.765991,2.1400661634962708,12,Apr,Sat
-73.969574,40.790199,2.740840023925201,9,Apr,Sat
-73.981689,40.732635,1.8718021769015913,16,May,Sun
-73.994186,40.751057,1.6094379124341003,17,May,Sun
-73.977654,40.729214,3.0204248861443626,20,May,Sun
-73.953217,40.782803,1.8718021769015913,17,Apr,Sat
-73.987282,40.733128,2.128231705849268,19,May,Sun
-74.003853,40.75312,1.6094379124341003,19,May,Sun
-73.975494,40.751976,2.3749057545736716,20,May,Sun
-73.964272,40.777187,2.3513752571634776,15,Apr,Sat
-74.001549,40.722294,2.3978952727983707,21,May,Sun
-73.967407,40.803444,3.1612467120315646,22,Apr,Sat
-73.990639,40.719429,2.5952547069568657,0,Apr,Sun
-73.989304,40.691082,2.797281334830153,22,May,Sun
-73.978416,40.777847,2.1400661634962708,20,May,Sun
-73.977386,40.74707,2.4932054526026954,21,May,Sun
-73.997047,40.720539,2.2512917986064953,21,May,Sun
-73.9972,40.724724,2.1400661634962708,21,May,Sun
-73.999481,40.717602,2.928523523860541,18,Apr,Sun
-73.863373,40.769909,3.4436180975461075,23,May,Sun
-73.985977,40.73468,3.2188758248682006,14,Apr,Thu
-73.953957,40.80653,3.131136910560194,15,Apr,Sat
-73.977783,40.684231,3.0252910757955354,22,Apr,Sun
-73.994385,40.724682,2.1972245773362196,22,May,Sun
-73.995438,40.764812,3.3463891451671604,5,Apr,Sun
-73.965744,40.754269,2.631888840136646,20,May,Sun
-73.977119,40.748604,2.670694414558441,20,May,Sun
-73.99939,40.713852,2.4423470353692043,2,Apr,Sun
-73.972687,40.791035,2.3513752571634776,10,Apr,Sat
-73.972214,40.75882,2.030776369698555,18,Apr,Sat
-73.981827,40.773712,4.135166556742356,10,Apr,Sun
-73.990494,40.728622,2.272125885509337,10,Apr,Sun
-73.971672,40.762436,2.6390573296152584,1,May,Mon
-73.992264,40.76403,1.9878743481543455,23,May,Sun
-73.974075,40.747005,2.066862759472976,21,May,Sun
-73.970436,40.693134,2.681021528714291,2,Apr,Sun
-74.007439,40.732975,2.2082744135228043,22,May,Sun
-73.981377,40.760159,2.1972245773362196,6,May,Mon
-73.948555,40.777809,4.133565275375382,3,May,Mon
-73.98893,40.718906,3.044522437723423,4,May,Mon
-73.997017,40.729813,1.916922612182061,21,Apr,Sat
-73.984955,40.738018,2.431857428698185,0,May,Mon
-74.002022,40.738049,3.1822118404966093,20,May,Sun
-74.01265,40.70673,2.6026896854443837,18,Apr,Tue
-74.008286,40.721104,1.6094379124341003,8,May,Mon
-73.95623,40.77951,4.135166556742356,13,Apr,Sun
-73.981697,40.778805,2.5257286443082556,4,May,Mon
-73.994888,40.743767,1.5686159179138452,8,May,Mon
-73.987511,40.721832,2.2512917986064953,0,Apr,Sun
-73.979378,40.763496,3.9512437185814275,6,May,Mon
-73.978539,40.74847,2.0794415416798357,8,May,Mon
-73.988785,40.722343,2.5494451709255714,22,Apr,Sat
-73.983742,40.73175,1.252762968495368,0,Apr,Sun
-73.95977,40.776524,2.2512917986064953,7,May,Mon
-73.960518,40.807388,3.0492730404820207,12,Apr,Sun
-74.002434,40.739449,1.791759469228055,11,Apr,Thu
-73.984612,40.728878,3.1023420086122493,16,Apr,Sun
-73.996849,40.737514,2.0918640616783932,1,Apr,Mon
-73.949699,40.830318,1.6094379124341003,9,May,Mon
-73.948418,40.783886,2.3223877202902252,10,May,Mon
-73.975616,40.75531,2.3978952727983707,9,May,Mon
-73.969604,40.760769,2.1972245773362196,10,May,Mon
-73.964645,40.764194,2.31451366385932,9,Apr,Sun
-73.977608,40.763004,2.6026896854443837,18,Apr,Mon
-73.992516,40.734261,2.0014800002101243,2,Apr,Sun
-73.984093,40.73772,2.631888840136646,15,Apr,Tue
-73.956749,40.762733,2.9601050959108397,12,Apr,Sun
-73.776695,40.645454,4.133565275375382,9,May,Mon
-73.980934,40.751808,2.1972245773362196,10,May,Mon
-73.98407,40.722351,2.856470206220483,11,May,Mon
-73.982307,40.757751,2.1972245773362196,11,May,Mon
-73.862823,40.768932,3.5667118201397288,12,May,Mon
-74.00177,40.737728,2.2823823856765264,1,Apr,Sat
-73.980774,40.737751,2.6741486494265287,10,May,Mon
-74.005905,40.716957,2.3978952727983707,16,Apr,Tue
-73.988556,40.747356,2.0794415416798357,12,May,Mon
-73.97039,40.764751,2.0149030205422647,21,Apr,Sun
-73.988548,40.727364,3.3002714630721948,20,Apr,Sun
-73.972908,40.761562,1.791759469228055,9,May,Mon
-73.956512,40.781174,3.152736022363656,10,May,Mon
-73.994408,40.732121,1.9473377010464987,23,Apr,Sun
-74.003784,40.750893,2.336986519711378,18,Apr,Tue
-73.979576,40.752506,2.1400661634962708,12,May,Mon
-73.979118,40.750626,2.1972245773362196,10,May,Mon
-73.974724,40.783218,2.0794415416798357,13,May,Mon
-73.996857,40.736343,2.5257286443082556,18,Apr,Tue
-73.985489,40.735477,2.1972245773362196,11,Apr,Sat
-73.982131999999993,40.778561,1.9021075263969205,19,Apr,Sun
-73.994232,40.737267,2.970414465569701,11,May,Mon
-73.978104,40.742485,1.7047480922384253,2,Apr,Sat
-73.967064,40.759438,2.302585092994046,13,May,Mon
-73.975517,40.781834,2.4849066497880004,7,Apr,Mon
-73.981155,40.752892,2.0541237336955462,13,May,Mon
-73.991165,40.751213,2.0149030205422647,12,Apr,Sat
-74.009995,40.712765,2.1400661634962708,12,May,Mon
-73.974998,40.761723,1.7047480922384253,16,Apr,Sat
-73.987045,40.739143,2.70805020110221,11,May,Mon
-73.98526,40.753563,2.4423470353692043,15,May,Mon
-73.963356,40.7742,2.128231705849268,13,May,Mon
-74.005737,40.74575,2.1972245773362196,13,May,Mon
-73.949989,40.772141,1.5040773967762742,11,Apr,Sun
-73.951904,40.772831,1.3862943611198906,15,May,Mon
-73.952332,40.777027,2.6390573296152584,13,May,Mon
-73.976425,40.788601,2.0149030205422647,9,Apr,Mon
-73.961166,40.760689,2.3513752571634776,11,Apr,Thu
-73.959679,40.771893,2.995732273553991,16,May,Mon
-73.98407,40.766331,2.6390573296152584,16,Apr,Mon
-73.982384,40.756008,1.8870696490323797,14,May,Mon
-73.972595,40.785881,2.128231705849268,15,May,Mon
-73.996796,40.731651,2.716018370751387,19,Apr,Sat
-74.002129,40.755733,2.341805806147327,18,May,Mon
-73.96978,40.757961,2.681021528714291,17,May,Mon
-73.973763,40.763435,2.151762203259462,16,May,Mon
-73.985931,40.67355,2.2512917986064953,19,Apr,Mon
-73.98864,40.74287,2.0794415416798357,23,Apr,Mon
-73.967148,40.766773,2.1972245773362196,14,Apr,Fri
-73.98764,40.702354,2.4849066497880004,23,Apr,Sat
-73.982635,40.760662,2.7212954278522306,17,May,Mon
-73.989235,40.763729,1.8718021769015913,1,Apr,Mon
-73.984062,40.757717,2.3978952727983707,19,May,Mon
-74.000305,40.737419,2.6026896854443837,20,Apr,Fri
-73.874489,40.773972,3.9945242269398897,17,Apr,Thu
-73.971382,40.795036,3.258096538021482,17,May,Mon
-73.960823,40.806782,2.5257286443082556,18,May,Mon
-73.998444,40.719952,3.1135153092103742,19,May,Mon
-73.981033,40.764317,1.252762968495368,18,May,Mon
-73.967178,40.766705,1.3862943611198906,19,May,Mon
-73.983833,40.743977,2.5416019934645457,8,Apr,Mon
-73.885254,40.773045,3.8133070324889884,17,Apr,Tue
-73.994209,40.751251,1.8718021769015913,6,Apr,Mon
-73.974304,40.757179,2.3978952727983707,19,May,Mon
-73.985313,40.741726,2.2512917986064953,14,Apr,Thu
-74.007591,40.704971,3.2809112157876537,18,May,Mon
-73.97097,40.785961,3.1354942159291497,9,Apr,Tue
-73.992683,40.723454,2.302585092994046,19,Apr,Tue
-73.987701,40.762966,3.248434627109745,16,Apr,Sat
-73.98304,40.722755,1.62924053973028,9,Apr,Sat
-73.999008,40.75444,1.5040773967762742,19,May,Mon
-74.005676,40.727173,3.332204510175204,19,May,Mon
-74.011856,40.709438,2.6390573296152584,19,May,Mon
-73.97966,40.739006,1.840549633397487,19,Apr,Thu
-74.003189,40.735046,2.8622008809294686,21,May,Mon
-74.00898,40.730862,2.263844264677615,18,May,Mon
-73.777176,40.646488,4.174387269895637,21,May,Mon
-73.994003,40.751293,2.8690346205080335,22,May,Mon
-73.996094,40.732262,1.9021075263969205,21,May,Mon
-73.983948,40.767223,2.0918640616783932,21,Apr,Tue
-73.992805,40.740456,2.302585092994046,22,May,Mon
-73.981476,40.759155,1.8082887711792655,14,Apr,Wed
-74.015663,40.715225,2.388762789235098,12,Apr,Thu
-73.995239,40.688454,2.1400661634962708,13,Apr,Mon
-73.984291,40.748573,2.0794415416798357,20,May,Mon
-73.976814,40.751793,2.1972245773362196,21,May,Mon
-73.986221,40.74012,1.6094379124341003,21,May,Mon
-74.004379,40.724812,2.8622008809294686,21,May,Mon
-73.990044,40.761791,2.0794415416798357,21,May,Mon
-73.937752,40.812656,3.1135153092103742,22,May,Mon
-73.986137,40.722408,2.2192034840549946,22,Apr,Wed
-73.954933,40.764542,2.1400661634962708,21,May,Mon
-73.995834,40.695477,3.1135153092103742,11,Apr,Mon
-73.978363,40.75211,2.803360380906535,17,Apr,Thu
-73.976311,40.77589,2.8390784635086144,18,Apr,Thu
-74.002975,40.760296,2.740840023925201,11,Apr,Tue
-73.983582,40.721565,2.5257286443082556,11,Apr,Tue
-73.993202,40.747578,1.9021075263969205,17,Apr,Sat
-73.970718,40.785816,3.7727609380946383,18,Apr,Tue
-73.990341,40.76144,1.9459101490553132,7,May,Tue
-73.983582,40.759392,1.5040773967762742,22,Apr,Mon
-73.993706,40.751877,1.749199854809259,1,May,Tue
-73.956917,40.774723,2.1400661634962708,7,May,Tue
-73.968407,40.767693,3.2386784521643803,1,May,Tue
-73.985771,40.747238,1.8718021769015913,1,May,Tue
-73.975655,40.782059,2.302585092994046,17,Apr,Tue
-73.977257,40.755249,1.8718021769015913,16,Apr,Mon
-73.96225,40.767509,2.803360380906535,8,May,Tue
-73.978539,40.787777,1.8718021769015913,7,May,Tue
-73.977242,40.776703,2.580216829592325,6,May,Tue
-73.988998,40.759514,1.6094379124341003,4,May,Tue
-73.966812,40.764069,1.9459101490553132,4,May,Tue
-73.964981,40.755142,1.7047480922384253,12,Apr,Mon
-73.990128,40.775665,1.8718021769015913,6,May,Tue
-73.975746,40.765484,1.9459101490553132,7,May,Tue
-73.983788,40.749779,2.0149030205422647,10,Apr,Tue
-73.995529,40.759544,2.302585092994046,7,May,Tue
-74.002052,40.719574,2.9444389791664403,21,Apr,Tue
-73.872963,40.774071,3.597312260588446,9,May,Tue
-73.964676,40.766727,2.1972245773362196,15,Apr,Tue
-73.979256,40.765457,1.8718021769015913,15,Apr,Tue
-73.984863,40.769108,1.5040773967762742,18,Apr,Sun
-73.982338,40.748741,2.6390573296152584,9,May,Tue
-73.958351,40.810852,3.1570004211501135,10,Apr,Mon
-73.998772,40.734203,2.5257286443082556,9,May,Tue
-73.983551,40.73164,3.1354942159291497,21,Apr,Tue
-73.956467,40.775291,2.4849066497880004,9,May,Tue
-73.996437,40.723858,2.4423470353692043,20,Apr,Wed
-73.974213,40.750759,2.3978952727983707,20,Apr,Mon
-73.983719,40.780811,1.8718021769015913,9,May,Tue
-73.954872,40.769691,2.8903717578961645,12,Apr,Tue
-73.974899,40.759251,2.740840023925201,11,May,Tue
-73.974426,40.756512,2.4849066497880004,19,Apr,Tue
-73.96566,40.752895,1.791759469228055,12,May,Tue
-73.97963,40.781406,1.7047480922384253,8,May,Tue
-73.988762,40.744686,2.803360380906535,10,May,Tue
-73.949112,40.773254,2.4423470353692043,7,Apr,Wed
-73.986893,40.721233,3.1780538303479458,6,Apr,Wed
-73.967331,40.788025,2.1400661634962708,11,May,Tue
-73.965897,40.76543,2.1972245773362196,19,Apr,Tue
-73.998718,40.7216,2.740840023925201,12,Apr,Tue
-73.974945,40.74173,2.0794415416798357,11,May,Tue
-73.989784,40.732826,2.2512917986064953,0,Apr,Sat
-73.991592,40.695992,2.917770732084279,11,May,Tue
-73.983261,40.781521,2.624668592163159,11,May,Tue
-73.966209,40.754135,1.3862943611198906,7,Apr,Sun
-73.978622,40.756805,2.1400661634962708,8,May,Tue
-73.996445,40.725216,2.8903717578961645,10,May,Tue
-73.952576,40.772133,1.6094379124341003,13,May,Tue
-73.959328,40.774311,2.856470206220483,13,May,Tue
-73.942612,40.714756,1.9459101490553132,4,Apr,Wed
-73.987869,40.749882,2.1972245773362196,11,May,Tue
-73.994781,40.754608,3.8066624897703196,13,May,Tue
-73.959969,40.773506,1.6094379124341003,11,Apr,Wed
-74.003624,40.737404,1.9459101490553132,22,Apr,Tue
-73.960838,40.772297,2.533696813957432,8,May,Tue
-73.945122,40.778584,1.791759469228055,16,May,Tue
-73.981827,40.76944,2.1400661634962708,13,Apr,Wed
-73.989624,40.752571,3.765840495250065,12,May,Tue
-73.988388,40.774696,2.803360380906535,12,May,Tue
-74.006775,40.728462,2.70805020110221,14,May,Tue
-73.977386,40.784306,2.1400661634962708,13,May,Tue
-73.990112,40.740822,2.0794415416798357,11,Apr,Wed
-73.954201,40.763695,2.4423470353692043,13,Apr,Wed
-73.991219,40.749851,2.833213344056216,13,Apr,Wed
-73.967422,40.803387,3.5010427166318716,15,May,Tue
-73.954803,40.769695,2.3978952727983707,9,Apr,Wed
-73.988373,40.734753,2.4423470353692043,0,Apr,Wed
-73.994583,40.719227,2.74855214441154,15,May,Tue
-73.985474,40.744137,1.791759469228055,15,May,Tue
-73.972092,40.75631,2.0794415416798357,8,Apr,Wed
-73.979538,40.751995,1.791759469228055,20,Apr,Tue
-73.981789,40.747295,2.1972245773362196,15,May,Tue
-73.96888,40.757645,1.6094379124341003,2,Apr,Wed
-73.967537,40.768536,2.3513752571634776,17,May,Tue
-74.002136,40.730461,1.9459101490553132,9,Apr,Wed
-73.959526,40.718136,3.044522437723423,0,Apr,Tue
-74.001411,40.746475,2.5257286443082556,15,May,Tue
-74.004646,40.747974,2.451005098112319,18,May,Tue
-73.981377,40.754688,3.417726683613366,9,Apr,Wed
-73.976089,40.752171,2.1400661634962708,12,Apr,Wed
-73.985062,40.748184,1.9459101490553132,17,May,Tue
-73.998283,40.745209,1.8718021769015913,1,Apr,Fri
-73.986504,40.761532,2.4849066497880004,20,Apr,Wed
-73.959587,40.808987,2.451005098112319,18,May,Tue
-73.984161,40.749004,2.4849066497880004,18,May,Tue
-73.981758,40.755264,1.3862943611198906,15,Apr,Wed
-73.864029,40.769958,2.3978952727983707,16,Apr,Thu
-73.984566,40.743099,2.5649493574615367,19,Apr,Wed
-74.010918,40.710014,2.2512917986064953,14,Apr,Sat
-73.980743,40.742119,2.6026896854443837,22,Apr,Tue
-73.977486,40.734016,2.151762203259462,20,Apr,Thu
-73.991013,40.689999,2.5649493574615367,18,May,Tue
-73.988403,40.74786,2.833213344056216,23,Apr,Fri
-73.97171,40.757427,2.6741486494265287,18,Apr,Mon
-73.990181,40.746624,2.0149030205422647,19,May,Tue
-73.987717,40.749744,1.9459101490553132,21,Apr,Mon
-73.971046,40.764019,2.3978952727983707,20,May,Tue
-73.973518,40.760708,2.760009940032921,18,May,Tue
-73.976646,40.687149,2.4423470353692043,18,Apr,Wed
-73.952393,40.787388,1.791759469228055,7,Apr,Thu
-74.009079,40.717667,2.6741486494265287,22,Apr,Wed
-73.987396,40.74501,2.8273136219290276,11,Apr,Sun
-73.977631,40.787373,1.791759469228055,21,May,Tue
-73.982376,40.774361,1.791759469228055,16,Apr,Sat
-73.972633,40.744896,2.3978952727983707,18,May,Tue
-73.955086,40.773136,1.3862943611198906,23,Apr,Wed
-73.969795,40.750561,2.1972245773362196,19,May,Tue
-73.991463,40.750092,2.6390573296152584,11,Apr,Thu
-73.983505,40.755867,1.7047480922384253,20,May,Tue
-73.980804,40.745159,1.8718021769015913,9,Apr,Fri
-73.977661,40.753563,1.6094379124341003,8,Apr,Thu
-73.991257,40.717213,2.0794415416798357,20,Apr,Wed
-73.976913,40.755985,2.5952547069568657,19,May,Tue
-74.008545,40.711567,3.0252910757955354,19,May,Tue
-73.870804,40.773598,3.2188758248682006,20,May,Tue
-73.978996,40.75872,2.6741486494265287,21,May,Tue
-74.000717,40.730881,2.9444389791664403,22,Apr,Thu
-73.947289,40.771591,2.3513752571634776,18,Apr,Wed
-74.006683,40.73621,2.2082744135228043,22,May,Tue
-73.953369,40.772743,2.0794415416798357,21,Apr,Mon
-73.979317,40.781551,2.3513752571634776,9,Apr,Thu
-73.993073,40.742775,2.302585092994046,13,Apr,Thu
-73.993896,40.755608,2.8903717578961645,1,Apr,Thu
-73.998238,40.745701,1.5040773967762742,8,Apr,Tue
-73.986732,40.725616,2.631888840136646,22,May,Tue
-73.989426,40.757786,2.89591193827178,22,May,Tue
-73.989975,40.734241,2.3978952727983707,20,Apr,Tue
-73.976501,40.752022,1.9459101490553132,10,Apr,Thu
-73.991661,40.756104,2.2512917986064953,10,Apr,Thu
-73.985474,40.758213,1.9459101490553132,1,May,Wed
-74.001549,40.727863,2.33214389523559,23,May,Tue
-74.009979,40.720539,2.1400661634962708,23,May,Tue
-73.981285,40.741371,2.833213344056216,23,May,Tue
-73.985298,40.741646,2.6741486494265287,1,May,Wed
-73.984123,40.755131,1.791759469228055,6,Apr,Thu
-73.970955,40.767216,1.8531680973566984,22,May,Tue
-73.999039,40.729923,1.9459101490553132,0,May,Wed
-73.992401,40.724712,2.9444389791664403,15,Apr,Sat
-73.945496,40.803589,1.0986122886681098,6,May,Wed
-73.978699,40.75148,1.6094379124341003,6,May,Wed
-73.970085,40.762291,2.1972245773362196,4,May,Wed
-73.965973,40.762177,1.3862943611198906,9,Apr,Thu
-73.989975,40.734528,1.6094379124341003,15,Apr,Sun
-73.982666,40.764252,2.2512917986064953,8,May,Wed
-73.974648,40.759766,2.8763855159214247,23,Apr,Mon
-74.000725,40.742092,3.159125820462427,21,May,Tue
-73.993149,40.742191,2.0794415416798357,7,May,Wed
-73.965866,40.758831,1.6094379124341003,9,May,Wed
-73.954086,40.779247,1.5040773967762742,13,Apr,Wed
-73.950287,40.771553,2.2512917986064953,11,Apr,Thu
-73.98777,40.732456,2.0149030205422647,11,Apr,Thu
-73.981117,40.758648,3.765840495250065,20,Apr,Thu
-73.99395,40.751812,2.5649493574615367,13,Apr,Thu
-73.99263,40.758675,2.1972245773362196,20,Apr,Mon
-73.964523,40.764107,1.8718021769015913,21,May,Tue
-73.984947,40.763336,1.9459101490553132,19,Apr,Thu
-73.992462,40.743816,1.3862943611198906,7,May,Wed
-73.993408,40.747269,1.5040773967762742,7,May,Wed
-73.9897,40.725395,4.213607983048918,8,May,Wed
-73.985214,40.732082,2.681021528714291,1,Apr,Sat
