long,lat,total,hr,mo,day
-73.989929,40.748257,2.740840023925201,10,May,Sat
-73.990135,40.732067,1.6094379124341003,10,Sep,Fri
-73.985374,40.755909,2.9014215940827497,22,Jul,Thu
-73.986488,40.750954,2.0149030205422647,11,Aug,Wed
-74.006378,40.732449,2.1102132003465894,9,Jul,Mon
-73.987282,40.720348,3.091042453358316,1,Nov,Sat
-74.003906,40.713219,0.9162907318741551,20,Sep,Fri
-73.96582,40.758499,1.7047480922384253,10,Mar,Thu
-73.962006,40.759525,2.0149030205422647,11,May,Mon
-73.984344,40.743401,1.7404661748405046,19,Apr,Fri
-73.981087,40.763443,3.0204248861443626,2,Nov,Thu
-73.980705,40.733749,1.7047480922384253,22,Feb,Sat
-73.958694,40.774635,1.791759469228055,10,Dec,Sat
-74.005226,40.72575,2.7212954278522306,22,Oct,Sat
-73.948997,40.754124,3.624340932976365,4,Dec,Sun
-73.993896,40.681709,1.6094379124341003,2,Nov,Sat
-73.964165,40.764816,3.091042453358316,1,Aug,Sat
-73.971687,40.757038,2.6741486494265287,11,Nov,Sun
-73.994568,40.746071,2.501435951739211,20,Jun,Mon
-73.98127,40.769047,2.6026896854443837,15,Aug,Thu
-73.982185,40.776173,2.1400661634962708,19,Oct,Wed
-73.958855,40.716972,3.367295829986474,1,Sep,Sat
-73.983719,40.738338,1.791759469228055,8,Aug,Mon
-73.947693,40.775158,3.644143560272545,15,Jan,Thu
-74.005074,40.725815,2.2512917986064953,8,Dec,Wed
-73.964363,40.75639,2.4849066497880004,9,Jun,Fri
-73.976044,40.740204,2.4849066497880004,14,Sep,Wed
-74.002472,40.734299,2.33214389523559,1,Jan,Mon
-74.000099,40.742977,1.589235205116581,13,Oct,Sun
-73.999298,40.730873,2.0149030205422647,18,Feb,Mon
-73.936775,40.759998,2.4849066497880004,19,Nov,Sun
-73.994453,40.661983,1.8718021769015913,17,Sep,Sat
-73.987503,40.718525,2.5257286443082556,3,Oct,Sun
-73.986702,40.743015,2.5649493574615367,18,Jul,Wed
-73.982513,40.773212,2.1972245773362196,16,Jun,Fri
-73.96273,40.770054,2.4203681286504293,11,Oct,Tue
-73.983711,40.767059,2.4849066497880004,15,Apr,Sun
-73.962646,40.778111,2.302585092994046,15,Mar,Sun
-73.964592,40.807331,3.1135153092103742,15,Aug,Sun
-73.986748,40.758564,3.044522437723423,17,Aug,Mon
-73.97245,40.786663,2.970414465569701,9,Apr,Tue
-73.952126,40.781456,1.9459101490553132,20,Jan,Sun
-73.98275,40.757057,3.579901291544191,12,Dec,Tue
-73.988281,40.762619,4.360930671379148,21,Jul,Wed
-73.972183,40.749683,1.3862943611198906,2,May,Sat
-73.992569,40.737881,2.89591193827178,10,Jul,Mon
-73.9813,40.764297,3.4258899942525267,3,Oct,Sat
-73.961967,40.77029,1.791759469228055,13,Oct,Thu
-73.980179,40.763939,4.36373536470163,4,Aug,Tue
-73.946808,40.791458,2.6026896854443837,23,Mar,Sat
-73.973305,40.753132,2.4849066497880004,17,Dec,Fri
-73.952599,40.776615,2.772588722239781,16,Oct,Fri
-73.992805,40.723476,2.8678989020441064,3,Oct,Wed
-73.975922,40.75037,2.1972245773362196,22,Aug,Fri
-73.989578,40.729404,2.593013391113852,1,Aug,Sat
-73.971718,40.749538,2.7212954278522306,17,Jun,Thu
-73.988586,40.72308,2.6026896854443837,5,Jul,Tue
-73.986725,40.729675,2.4423470353692043,22,Mar,Tue
-74.009346,40.710716,3.2846635654062037,19,Aug,Tue
-73.977043,40.753586,2.169053700369523,13,Oct,Sat
-74.013161,40.706375,1.791759469228055,19,Dec,Thu
-73.992691,40.746075,2.0149030205422647,20,Jan,Tue
-73.956123,40.778873,2.2082744135228043,7,Apr,Wed
-73.978996,40.783306,1.791759469228055,7,Jul,Wed
-73.952118,40.777855,1.6863989535702288,8,Feb,Tue
-73.99707,40.721287,1.791759469228055,0,Oct,Fri
-73.992706,40.693653,1.7047480922384253,21,Jan,Thu
-73.974236,40.762234,1.5040773967762742,0,Jul,Mon
-73.982384,40.745449,2.747270914255491,14,Aug,Wed
-73.989769,40.696178,1.824549292051046,2,Mar,Sat
-73.994606,40.755962,2.1972245773362196,12,Dec,Fri
-73.874481,40.773998,3.481240089335692,18,Jul,Sat
-73.962814,40.778301,1.8718021769015913,17,Jan,Sun
-73.94075,40.712177,3.0204248861443626,14,Mar,Sun
-73.987076,40.768375,1.7047480922384253,5,Dec,Mon
-73.97702,40.759151,3.1780538303479458,20,Sep,Mon
-73.986221,40.740219,3.2347491740244907,22,Jul,Fri
-73.981064,40.753532,2.995732273553991,2,Aug,Sat
-74.007645,40.732212,2.5649493574615367,6,Dec,Fri
-73.788277,40.641224,4.053522567701846,18,Sep,Sun
-73.863312,40.769264,3.883623530906448,9,Jul,Wed
-74.016701,40.709209,2.1972245773362196,15,Jan,Mon
-73.989815,40.751759,1.9459101490553132,9,Mar,Fri
-73.963707,40.765617,2.0794415416798357,22,Dec,Sun
-73.942352,40.721294,1.9459101490553132,21,Dec,Mon
-73.993477,40.72422,2.2512917986064953,18,Mar,Mon
-73.998444,40.719952,3.1135153092103742,19,May,Mon
-73.788071,40.641472,4.133565275375382,15,Jan,Fri
-73.990196,40.757389,1.3862943611198906,7,Jun,Sat
-73.97963,40.746487,1.6094379124341003,21,Sep,Thu
-73.978401,40.75246,2.5257286443082556,16,Jul,Sun
-74.011002,40.715584,1.3862943611198906,13,Mar,Fri
-73.972336,40.765381,2.5649493574615367,13,Jun,Fri
-73.961311,40.760357,2.772588722239781,17,Jul,Tue
-73.948082,40.779308,1.791759469228055,14,May,Tue
-73.982162,40.751469,2.224623551524334,18,Aug,Sun
-73.953178,40.779526,2.5257286443082556,20,Jan,Thu
-74.006042,40.739922,2.4423470353692043,18,Feb,Tue
-73.992027,40.751247,3.6788291182604347,15,Aug,Wed
-73.981415,40.756943,2.0794415416798357,21,Feb,Fri
-73.986549,40.725925,1.252762968495368,22,Jul,Sat
-73.970619,40.761986,2.72785282839839,18,Oct,Wed
-73.987534,40.719891,2.631888840136646,11,Feb,Sun
-73.964951,40.755787,1.589235205116581,10,Sep,Tue
-73.984436,40.727333,2.8903717578961645,3,Feb,Sun
-74.008827,40.713848,2.1400661634962708,2,Jan,Sun
-73.987831,40.71991,2.995732273553991,23,May,Thu
-73.963692,40.710773,3.295836866004329,11,Jun,Sat
-73.983948,40.743237,2.2512917986064953,20,Oct,Thu
-73.885323,40.773102,3.708682081410116,7,Apr,Tue
-73.955498,40.782917,1.791759469228055,16,Dec,Fri
-73.873611,40.773933,3.7256934272366524,19,Jun,Thu
-73.994057,40.751354,2.917770732084279,22,Jul,Tue
-73.966431,40.757793,3.2386784521643803,18,Jun,Thu
-74.01268,40.714512,2.714694743820879,11,Nov,Thu
-73.987274,40.766083,2.6390573296152584,20,Apr,Thu
-73.979996,40.743137,2.0014800002101243,1,May,Sat
-73.988564,40.737202,2.9444389791664403,19,May,Sat
-73.960892,40.718964,2.833213344056216,23,Jul,Sat
-73.981583,40.783752,2.3513752571634776,16,Dec,Thu
-73.873154,40.774025,3.1135153092103742,19,Jun,Mon
-73.982124,40.764652,2.5416019934645457,1,Apr,Sun
-73.981331,40.779133,2.0149030205422647,20,Jan,Thu
-73.99044,40.734489,2.970414465569701,19,Oct,Thu
-73.99604,40.732311,2.272125885509337,23,Nov,Wed
-73.994629,40.745255,1.5040773967762742,8,Jan,Sat
-73.926994,40.865513,1.8718021769015913,21,Mar,Fri
-73.989235,40.730682,1.0986122886681098,4,Oct,Sun
-73.972702,40.755287,2.302585092994046,21,Apr,Sat
-74.003227,40.724194,2.6354795082673745,22,Jul,Mon
-73.989632,40.751186,3.5826852577075323,20,Oct,Tue
-73.950989,40.770573,2.7954503913830435,10,Mar,Wed
-73.976074,40.744362,2.128231705849268,13,Aug,Sat
-73.976913,40.787628,3.1570004211501135,21,May,Thu
-73.988319,40.743248,2.6390573296152584,23,Apr,Wed
-73.971313,40.751431,2.4423470353692043,21,Jul,Tue
-74.008492,40.734161,3.481240089335692,12,Jan,Wed
-73.999863,40.743366,2.772588722239781,18,Nov,Fri
-73.980759,40.782265,2.1972245773362196,10,May,Sun
-73.982216,40.772686,1.5040773967762742,13,Apr,Sun
-73.983093,40.748966,2.1972245773362196,10,Feb,Mon
-73.807365,40.89991,4.096009841541162,17,Mar,Fri
-73.951546,40.713139,2.70805020110221,1,Aug,Thu
-73.959557,40.771435,2.302585092994046,8,Dec,Mon
-73.983688,40.738216,2.1972245773362196,21,Nov,Mon
-74.00322,40.72694,2.5877640352277083,21,Sep,Fri
-73.954659,40.777256,1.791759469228055,13,Dec,Sat
-74.000801,40.731956,2.3978952727983707,12,Jun,Fri
-73.992867,40.742737,2.0794415416798357,22,Oct,Wed
-74.007736,40.71172,2.4595888418037104,18,Jul,Fri
-74.013893,40.713158,1.8718021769015913,8,Jun,Mon
-73.98819,40.719948,1.7227665977411035,22,May,Thu
-73.991425,40.765247,1.6094379124341003,16,Jun,Fri
-73.990349,40.732666,2.3978952727983707,8,Apr,Thu
-73.968285,40.762074,2.6741486494265287,13,Aug,Mon
-73.988106,40.759403,2.681021528714291,23,Jan,Wed
-73.982597,40.769882,3.068052935133617,12,Nov,Tue
-73.985275,40.741203,2.3513752571634776,23,Apr,Tue
-73.991829,40.729832,2.4423470353692043,14,Feb,Fri
-73.990082,40.737747,2.740840023925201,16,Feb,Thu
-73.989258,40.742096,2.31451366385932,20,Feb,Sun
-73.98114,40.741421,2.128231705849268,8,Jun,Fri
-74.001328,40.731178,2.341805806147327,0,Mar,Wed
-73.985855,40.746513,2.2512917986064953,14,Apr,Tue
-73.95372,40.775211,2.1400661634962708,12,Dec,Mon
-74.008041,40.721844,1.9021075263969205,13,Oct,Wed
-73.986992,40.729435,2.0149030205422647,2,Jan,Sun
-73.988388,40.763973,2.3513752571634776,9,Apr,Wed
-73.979652,40.742416,1.0986122886681098,9,Nov,Wed
-73.991905,40.749088,2.128231705849268,11,Dec,Mon
-73.985023,40.763409,2.3223877202902252,10,Jan,Sun
-73.967964,40.755749,1.6094379124341003,23,Oct,Fri
-74.006157,40.709694,3.068052935133617,14,Apr,Fri
-73.992256,40.748871,1.9459101490553132,20,Apr,Sat
-73.953522,40.791027,1.7047480922384253,19,Apr,Thu
-73.986618000000007,40.736305,2.7536607123542622,13,Oct,Fri
-73.986061,40.726498,2.6878474937846906,18,Nov,Fri
-73.958473,40.763016,2.0149030205422647,7,Aug,Thu
-73.970406,40.784077,2.0149030205422647,16,Jul,Sat
-73.99395,40.75132,1.3862943611198906,5,Jun,Fri
-74.007332,40.748619,2.4932054526026954,7,Sep,Sat
-73.988022,40.737663,1.5040773967762742,18,May,Sat
-73.954147,40.801167,2.302585092994046,8,Nov,Sun
-73.976021,40.748585,3.9512437185814275,11,Jun,Fri
-73.988045,40.749397,1.791759469228055,18,Dec,Sun
-73.982506,40.765297,2.8622008809294686,22,Dec,Sat
-73.862923,40.769062,3.068052935133617,11,May,Sun
-73.993469,40.720142,3.367295829986474,23,Aug,Wed
-74.006088,40.739918,1.6094379124341003,19,Apr,Wed
-73.982185,40.764889,2.803360380906535,17,May,Fri
-73.96331,40.765991,1.791759469228055,8,Jun,Thu
-73.980515,40.778221,1.6094379124341003,9,Dec,Sun
-73.96756,40.760685,1.824549292051046,2,Oct,Fri
-73.98455,40.744576,2.1972245773362196,8,Jan,Thu
-73.874725,40.774094,2.5649493574615367,16,Sep,Tue
-73.986076,40.763302,3.696351468952637,23,Jul,Fri
-73.907211,40.746124,2.302585092994046,18,Jun,Thu
-73.945221,40.808079,3.091042453358316,20,Sep,Thu
-73.991173,40.770576,1.252762968495368,16,Aug,Thu
-73.970848,40.751331,2.302585092994046,8,Feb,Thu
-73.998848,40.744686,2.0149030205422647,12,Jan,Mon
-73.997147,40.725475,1.8718021769015913,14,Aug,Tue
-73.951584,40.769741,2.791165107812717,7,Jun,Thu
-73.98642,40.761337,2.6026896854443837,19,Feb,Tue
-73.955971,40.763897,3.481240089335692,19,May,Thu
-73.961647,40.780567,2.4849066497880004,7,Dec,Fri
-73.969154,40.785622,2.2617630984737906,13,Oct,Fri
-73.980019,40.780689,1.4469189829363254,11,Aug,Sat
-73.955963,40.784637,2.5257286443082556,22,Jan,Fri
-73.965034,40.714306,2.6390573296152584,20,Jan,Fri
-73.994888,40.76561,2.2512917986064953,22,Apr,Thu
-74.000519,40.737152,2.791165107812717,7,Apr,Mon
-73.988785,40.722744,2.0149030205422647,0,Nov,Tue
-73.940155,40.75103,2.2512917986064953,9,Mar,Tue
-73.962265,40.779186,2.1972245773362196,11,Jun,Mon
-73.782097,40.644661,4.07753744390572,20,May,Fri
-73.963585,40.76088,1.9315214116032138,18,Jan,Wed
-73.980682,40.758659,1.3862943611198906,19,Jan,Thu
-74.010643,40.709484,2.803360380906535,17,Jun,Fri
-73.986679,40.76141,3.58351893845611,11,Feb,Fri
-73.983246,40.726822,1.9459101490553132,1,Jun,Sat
-73.781494,40.644978,4.143134726391533,15,Feb,Sun
-74.001297,40.731167,3.417726683613366,11,May,Sat
-73.979248,40.762596,3.091042453358316,10,Feb,Sat
-73.989639,40.758015,2.1400661634962708,10,Apr,Tue
-73.977776,40.771736,1.3862943611198906,18,May,Fri
-73.965088,40.769684,1.791759469228055,19,Oct,Fri
-73.985504,40.756531,2.0149030205422647,23,Jul,Mon
-73.988869,40.748531,1.9459101490553132,7,Apr,Sat
-73.976471,40.775684,2.3513752571634776,17,Feb,Sun
-73.971031,40.761375,2.533696813957432,11,Sep,Wed
-73.992867,40.768299,2.624668592163159,7,Feb,Mon
-73.998672,40.7234,2.4069451083182885,16,Jan,Mon
-73.997658,40.751373,2.1400661634962708,15,Apr,Tue
-73.988739,40.748932,2.272125885509337,10,Dec,Fri
-73.969078,40.798206,2.4423470353692043,20,Jul,Wed
-73.977829,40.74651,2.3978952727983707,19,Nov,Fri
-73.920525,40.773094,4.04305126783455,1,Jan,Wed
-73.980415,40.783325,3.0726933146901194,19,Jul,Fri
-74.007401,40.727013,2.5877640352277083,1,Jun,Fri
-73.966606,40.761597,2.3513752571634776,23,Oct,Thu
-73.984596,40.758869,2.3513752571634776,14,Jul,Sat
-73.987747,40.667408,3.223664341599998,22,Dec,Fri
-73.885452,40.773132,3.5658640032173894,21,Sep,Thu
-74.006485,40.733711,2.4423470353692043,23,Dec,Wed
-74.004684,40.737606,2.302585092994046,21,Jun,Thu
-73.862801,40.768845,3.7256934272366524,12,Oct,Fri
-74.007881,40.740482,1.9459101490553132,22,Mar,Fri
-73.776657,40.645348,4.04305126783455,16,Mar,Wed
-73.982628,40.731258,1.252762968495368,8,Mar,Sat
-73.990021,40.735172,2.3978952727983707,9,Oct,Mon
-73.991508,40.750309,2.6741486494265287,19,Jul,Sat
-73.971497,40.754978,2.624668592163159,9,Nov,Sat
-73.972282,40.786633,1.7047480922384253,18,Oct,Tue
-74.011322,40.719006,2.4336133554004498,9,Jan,Tue
-73.77668,40.645306,3.979681653901961,20,Jun,Sat
-73.966866,40.79398,2.0149030205422647,9,Nov,Sun
-73.989098,40.762119,2.4849066497880004,6,Mar,Thu
-74.002846,40.733852,2.341805806147327,2,Aug,Sat
-73.978485,40.762585,1.9740810260220096,17,Nov,Sat
-73.995239,40.759514,2.865053949911875,16,Nov,Sat
-73.976143,40.744438,2.9444389791664403,23,Apr,Sun
-73.943398,40.789509,2.928523523860541,16,Jul,Thu
-73.97477,40.76482,2.3513752571634776,16,May,Sun
-74.009911,40.718826,2.0014800002101243,22,Aug,Sat
-73.974709,40.761833,2.667228206581955,14,Feb,Tue
-73.947548,40.77935,2.33214389523559,6,Dec,Thu
-73.862976,40.768826,3.597312260588446,16,Apr,Tue
-73.980499,40.744362,1.8718021769015913,10,Mar,Tue
-73.962791,40.758564,2.70805020110221,14,Jan,Thu
-73.786613,40.644188,3.871201010907891,17,Nov,Tue
-73.981277,40.780827,1.6094379124341003,11,Dec,Sun
-73.987236,40.756435,2.8622008809294686,18,Jul,Tue
-73.975952,40.786453,1.9459101490553132,12,Apr,Wed
-73.863129,40.769131,3.449987545831587,15,May,Wed
-73.985474,40.744137,1.791759469228055,15,May,Tue
-73.989799,40.74015,3.1135153092103742,3,Jun,Sun
-74.008301,40.714233,3.1780538303479458,11,May,Sat
-73.952972,40.786095,2.803360380906535,14,Feb,Wed
-73.98777,40.732456,2.0149030205422647,11,Apr,Thu
-73.956177,40.7817,2.4292177439274116,7,Dec,Tue
-74.007469,40.725338,2.803360380906535,9,Jan,Mon
-73.971207,40.795029,1.6094379124341003,12,Dec,Mon
-74.009186,40.71286,2.624668592163159,10,Jun,Fri
-73.870911,40.773735,3.7932394694381792,11,May,Wed
-73.981079,40.738064,1.8718021769015913,10,Oct,Wed
-74.010147,40.719776,2.772588722239781,13,Sep,Wed
-73.989655,40.747208,1.6770965609079151,7,Mar,Fri
-73.981392,40.766552,2.3749057545736716,19,Mar,Sat
-73.990021,40.733463,2.772588722239781,19,Aug,Wed
-73.976524,40.780766,1.6094379124341003,22,Apr,Mon
-73.962143,40.778984,1.5040773967762742,19,Oct,Sat
-73.978516,40.684521,3.449987545831587,0,Nov,Fri
-73.971779,40.756119,1.3862943611198906,9,Dec,Thu
-73.981461,40.720612,3.1354942159291497,13,Oct,Wed
-73.971603,40.754028,2.4932054526026954,9,Jan,Fri
-73.988426,40.748894,2.0149030205422647,19,Jan,Mon
-74.006203,40.739803,2.3513752571634776,3,Nov,Wed
-73.97007,40.759235,2.6741486494265287,18,Nov,Fri
-73.991264,40.760433,2.772588722239781,13,Dec,Sun
-73.97319,40.756645,2.3513752571634776,12,Aug,Thu
-73.974144,40.783798,1.3862943611198906,5,Oct,Thu
-73.981659,40.774693,1.8718021769015913,16,Dec,Mon
-73.944611,40.714554,3.091042453358316,5,Jul,Fri
-73.979088,40.744194,2.6390573296152584,17,Nov,Sat
-73.954681,40.789318,2.0794415416798357,14,Dec,Fri
-73.98912,40.721474,1.7047480922384253,7,Jan,Sat
-73.971474,40.752838,2.1972245773362196,17,Jun,Sat
-73.969093,40.754581,1.8164520818184267,21,Jun,Tue
-74.007362,40.72794,2.6026896854443837,21,May,Wed
-73.954277,40.78167,2.1972245773362196,21,Jan,Sat
-73.968506,40.755062,2.3978952727983707,16,Mar,Fri
-73.956413,40.781162,1.252762968495368,10,Dec,Wed
-73.914925,40.764038,1.8718021769015913,0,Feb,Thu
-73.959671,40.762836,1.3862943611198906,19,Feb,Sat
-73.971634,40.756409,2.6741486494265287,15,Oct,Mon
-73.981979,40.751759,2.0794415416798357,21,Feb,Wed
-73.782196,40.64463,4.04305126783455,13,Sep,Tue
-73.966179,40.761913,2.2512917986064953,15,Jul,Wed
-74.000992,40.720623,2.5257286443082556,4,May,Sun
-73.991478,40.749825,2.9338568698359038,22,Feb,Tue
-74.016167,40.71505,3.2108436531709366,0,Dec,Sat
-73.970451,40.796638,2.995732273553991,12,Sep,Sun
-73.982224,40.750744,2.4849066497880004,20,Sep,Fri
-73.970734,40.754604,2.1400661634962708,21,Jun,Mon
-73.986534,40.746597,2.0794415416798357,3,Jun,Wed
-74.010071,40.715027,2.1972245773362196,23,Aug,Mon
-73.977509,40.787125,1.3862943611198906,16,Jan,Tue
-73.96048,40.761658,2.0149030205422647,13,Oct,Thu
-73.947685,40.781181,3.0155349008501706,12,Jul,Sun
-73.996857,40.747448,1.9459101490553132,11,Nov,Mon
-73.999557,40.738659,1.7047480922384253,8,Jul,Sun
-73.982964,40.739613,2.272125885509337,7,Jul,Wed
-73.975037,40.78278,2.772588722239781,17,Jul,Thu
-73.979012,40.746422,3.1135153092103742,18,Dec,Thu
-73.956696,40.769775,2.6026896854443837,7,Jun,Mon
-73.978813,40.724232,1.6094379124341003,8,Jun,Sat
-73.954948,40.783588,1.9459101490553132,19,Oct,Sat
-73.97065,40.767635,2.4849066497880004,14,Sep,Wed
-73.991119,40.755791,2.402430427963762,8,Dec,Fri
-73.984428,40.736908,2.302585092994046,19,Aug,Sat
-73.993942,40.751427,1.9459101490553132,23,Nov,Sat
-73.974136,40.731564,2.8903717578961645,19,May,Fri
-73.955086,40.773136,1.3862943611198906,23,Apr,Wed
-73.99601,40.726704,2.2082744135228043,14,Nov,Fri
-73.994438,40.740231,1.9878743481543455,20,Dec,Sun
-73.977005,40.747387,2.740840023925201,21,Nov,Tue
-73.955673,40.778618,1.252762968495368,4,Jul,Tue
-73.97229,40.758987,3.4468078929142076,21,Dec,Wed
-73.981544,40.773987,2.2512917986064953,18,Sep,Sat
-73.988029,40.759087,2.1400661634962708,10,Feb,Tue
-73.9823,40.768433,2.5649493574615367,9,May,Tue
-73.997688,40.721542,1.3862943611198906,2,Nov,Sat
-73.971634,40.762516,2.4849066497880004,1,Sep,Sun
-73.958122,40.713696,2.3125354238472138,7,May,Thu
-73.78997,40.646645,3.5409593240373143,12,Aug,Mon
-73.991508,40.770458,2.379546134130174,8,Mar,Thu
-73.790237,40.642792,3.9512437185814275,13,Sep,Thu
-73.939072,40.795166,3.2308043957334744,12,Aug,Fri
-74.002602,40.733707,2.066862759472976,19,Aug,Sat
-73.98455,40.728741,1.0986122886681098,18,May,Fri
-73.996094,40.732262,1.9021075263969205,21,May,Mon
-73.972542,40.753208,2.970414465569701,22,Aug,Thu
-73.975952,40.76083,3.459466289786131,9,May,Wed
-73.974113,40.759861,1.9878743481543455,14,Feb,Sun
-73.96244,40.710114,2.7212954278522306,22,Jul,Tue
-74.005234,40.751217,2.4336133554004498,14,Nov,Fri
-73.979103,40.765839,1.9459101490553132,22,Sep,Thu
-73.993027,40.762863,1.3862943611198906,9,Sep,Sat
-73.9842,40.743305,2.9069010598473755,19,Mar,Thu
-73.961517,40.774143,2.580216829592325,14,Oct,Mon
-73.977325,40.751987,2.5416019934645457,20,Apr,Fri
-74.103188,40.661884,2.5877640352277083,12,Apr,Fri
-73.974968,40.741928,1.3862943611198906,1,Nov,Mon
-73.95369,40.790642,2.4423470353692043,17,Aug,Mon
-73.966629,40.752712,2.4423470353692043,11,Feb,Mon
-73.954376,40.778431,2.0541237336955462,10,Dec,Fri
-73.990105,40.756485,1.6863989535702288,6,Jul,Mon
-73.999252,40.754551,2.6026896854443837,18,May,Thu
-74.005363,40.708828,2.917770732084279,17,Jun,Mon
-73.965065,40.759804,2.8903717578961645,8,Oct,Tue
-73.955231,40.779411,1.9459101490553132,21,Apr,Sat
-74.004639,40.724113,2.302585092994046,7,Mar,Mon
-73.993286,40.729481,1.252762968495368,17,Sep,Wed
-74.005966,40.719517,0.9162907318741551,22,Feb,Sat
-73.983574,40.738392,2.272125885509337,7,Mar,Wed
-73.970665,40.798687,1.791759469228055,17,Jan,Mon
-73.96405,40.761307,2.1400661634962708,19,May,Tue
-73.776741,40.645393,3.7954891891721947,15,Oct,Thu
-74.007904,40.740406,2.4849066497880004,8,Nov,Fri
-73.87307,40.774097,2.8622008809294686,22,Feb,Wed
-73.977325,40.746967,1.7047480922384253,20,Jan,Fri
-73.962532,40.7756,2.0794415416798357,22,Nov,Tue
-73.970665,40.751724,1.7227665977411035,16,Nov,Wed
-73.993179,40.752636,1.8718021769015913,15,Nov,Tue
-73.995743,40.738804,2.995732273553991,4,Aug,Sat
-73.784668,40.648605,4.0943445622221,22,Nov,Sat
-73.969742,40.752956,2.451005098112319,20,Aug,Thu
-73.989647,40.733967,2.1972245773362196,13,Aug,Wed
-73.967827,40.7631,2.302585092994046,10,May,Fri
-73.992195,40.729111,3.068052935133617,18,Dec,Fri
-73.972778,40.73592,2.0014800002101243,17,Jan,Fri
-73.991684,40.750053,1.9459101490553132,20,Nov,Fri
-73.98349,40.760529,1.5040773967762742,15,Apr,Sat
-73.969238,40.785599,2.624668592163159,9,Aug,Fri
-73.997826,40.757355,2.2823823856765264,18,Jan,Thu
-73.975349,40.750824,3.332204510175204,7,Aug,Fri
-74.007637,40.740852,2.302585092994046,19,Apr,Mon
-74.003212,40.739986,2.3513752571634776,8,Nov,Mon
-73.977257,40.78727,1.3862943611198906,12,Dec,Tue
-74.005402,40.736816,2.1400661634962708,22,Oct,Sat
-73.990967,40.730137,1.791759469228055,8,Jun,Mon
-73.985146,40.757046,1.3862943611198906,1,Aug,Sat
-73.975533,40.748737,3.912023005428146,23,May,Wed
-73.966209,40.767986,2.2512917986064953,11,Feb,Thu
-74.005516,40.738808,2.917770732084279,23,Feb,Fri
-73.973389,40.743927,2.4849066497880004,14,Mar,Sun
-73.945686,40.773891,2.4849066497880004,19,Nov,Mon
-73.971657,40.760696,2.4932054526026954,12,Jan,Wed
-73.946114,40.773373,2.740840023925201,7,Apr,Fri
-74.005196,40.737568,3.104586678466073,8,Sep,Tue
-73.976753,40.747719,1.7263316639055997,10,Aug,Sun
-73.969536,40.76651,1.8718021769015913,14,Apr,Thu
-73.952896,40.769024,2.0794415416798357,15,Oct,Tue
-73.966393,40.764584,2.2617630984737906,17,Mar,Sat
-73.990211,40.741646,1.3862943611198906,19,Dec,Mon
-73.972282,40.689636,3.1612467120315646,21,Feb,Wed
-73.982307,40.757751,2.1972245773362196,11,May,Mon
-73.982155,40.770805,1.7047480922384253,14,May,Fri
-73.97274,40.780865,2.0149030205422647,12,May,Sun
-73.99427,40.726349,1.3862943611198906,20,Dec,Tue
-73.976326,40.759357,2.5937610547000824,18,Jun,Mon
-73.998978,40.744617,3.349904087274605,12,Jun,Mon
-74.005653,40.726543,2.533696813957432,9,Mar,Mon
-73.985939,40.760475,2.3978952727983707,10,Nov,Sun
-73.97654,40.756096,2.9444389791664403,15,Jan,Mon
-73.983757,40.696056,2.0794415416798357,1,Jul,Fri
-73.983589,40.771111,1.5040773967762742,23,Oct,Mon
-73.967918,40.755871,3.091042453358316,0,Mar,Fri
-73.983009,40.769402,3.367295829986474,21,Apr,Sun
-74.001083,40.747292,1.6094379124341003,16,Oct,Mon
-74.006668,40.731007,2.631888840136646,8,May,Tue
-73.988686,40.756989,2.785011242238338,10,Nov,Sat
-73.985626,40.744099,1.8718021769015913,7,Jan,Sun
-73.96666,40.759888,2.833213344056216,21,Jul,Thu
-73.982376,40.774361,2.4292177439274116,13,Feb,Tue
-74.001495,40.731209,3.2386784521643803,20,May,Thu
-73.994591,40.721539,1.9459101490553132,20,Dec,Thu
-73.994537,40.750198,1.8718021769015913,20,Jan,Sun
-73.980385,40.734226,2.772588722239781,10,Feb,Sun
-73.967812,40.75211,1.8718021769015913,11,Oct,Thu
-73.949814,40.780441,3.4028626609812167,5,Oct,Thu
-73.960854,40.778011,2.1400661634962708,8,May,Fri
-73.968193,40.768002,2.4336133554004498,9,May,Thu
-73.994637,40.750046,2.70805020110221,0,Apr,Mon
-73.992485,40.76873,2.3223877202902252,13,Mar,Fri
-73.982872,40.745464,2.0541237336955462,11,Dec,Tue
-73.966141,40.765087,2.631888840136646,0,Feb,Tue
-73.990807,40.734661,1.8082887711792655,9,Mar,Tue
-73.961243,40.774632,1.791759469228055,15,Nov,Thu
-73.982903,40.730843,2.431857428698185,20,May,Sun
-73.994003,40.741165,2.2082744135228043,15,Oct,Mon
-74.000023,40.71978,1.791759469228055,21,Sep,Mon
-73.989098,40.753422,1.252762968495368,18,Nov,Fri
-73.998322,40.7467,3.258096538021482,15,Apr,Sat
-73.961205,40.812031,1.3862943611198906,7,Jun,Tue
-73.972595,40.76265,2.33214389523559,14,Jul,Tue
-74.007523,40.741062,2.740840023925201,1,Jul,Fri
-73.885185,40.77264,3.7812307151781224,11,Apr,Mon
-73.985001,40.670727,2.833213344056216,2,Jul,Mon
-73.988091,40.756626,2.3513752571634776,20,Jan,Wed
-73.940094,40.75021,2.0794415416798357,15,Jan,Tue
-73.959801,40.773781,2.0149030205422647,15,Jun,Fri
-73.99791,40.745422,2.3978952727983707,10,Jan,Sat
